ok,status,latency_ms,tokens_generated
True,200,3452.7900218963623,150
True,200,4100.68154335022,150
True,200,3446.3884830474854,150
True,200,3248.8677501678467,150
True,200,2893.6517238616943,150
True,200,3853.7683486938477,150
True,200,3253.376007080078,150
True,200,3644.9451446533203,150
True,200,3458.171844482422,150
True,200,4598.413705825806,150
True,200,3448.373794555664,150
True,200,3370.6836700439453,150
True,200,3327.68177986145,150
True,200,3360.491991043091,150
True,200,3363.2328510284424,150
True,200,3259.8891258239746,150
True,200,3475.2259254455566,150
True,200,3166.489362716675,150
True,200,3645.7855701446533,150
True,200,3515.3491497039795,150
True,200,2836.4248275756836,150
True,200,3766.1890983581543,150
True,200,3234.611749649048,150
True,200,3611.316919326782,150
True,200,3225.5313396453857,150
True,200,4589.2815589904785,150
True,200,3899.3239402770996,150
True,200,3162.412166595459,150
True,200,3668.7707901000977,150
True,200,3202.2783756256104,150
True,200,2993.9422607421875,150
True,200,3297.4040508270264,150
True,200,3261.700391769409,150
True,200,3164.4270420074463,150
True,200,3238.2519245147705,150
True,200,3674.6933460235596,150
True,200,3478.5971641540527,150
True,200,3408.3945751190186,150
True,200,3236.7849349975586,150
True,200,4457.254648208618,150
True,200,3436.140775680542,150
True,200,3272.86696434021,150
True,200,3467.916250228882,150
True,200,3464.4062519073486,150
True,200,3494.452953338623,150
True,200,3121.4287281036377,150
True,200,3524.9173641204834,150
True,200,3273.6308574676514,150
True,200,3007.474422454834,150
True,200,3700.9637355804443,150
True,200,3218.3070182800293,150
True,200,3521.148920059204,150
True,200,3209.3019485473633,150
True,200,3400.32958984375,150
True,200,3351.8879413604736,150
True,200,3480.2401065826416,150
True,200,3332.881212234497,150
True,200,3522.634267807007,150
True,200,3414.1793251037598,150
True,200,3575.1421451568604,150
True,200,3199.4524002075195,150
True,200,3271.892786026001,150
True,200,3413.1312370300293,150
True,200,3472.4884033203125,150
True,200,3429.3527603149414,150
True,200,3452.871084213257,150
True,200,3151.0159969329834,150
True,200,3618.4890270233154,150
True,200,3226.714849472046,150
True,200,3290.863275527954,150
True,200,3287.177085876465,150
True,200,3438.88258934021,150
True,200,3193.4902667999268,150
True,200,3434.241771697998,150
True,200,3316.8628215789795,150
True,200,3659.4290733337402,150
True,200,3225.8365154266357,150
True,200,3478.6548614501953,150
True,200,3263.8728618621826,150
True,200,3396.9058990478516,150
True,200,3203.7856578826904,150
True,200,3485.7702255249023,150
True,200,3521.1141109466553,150
True,200,3249.636173248291,150
True,200,3195.8162784576416,150
True,200,3500.9818077087402,150
True,200,3237.1764183044434,150
True,200,3048.625707626343,150
True,200,3698.7831592559814,150
True,200,3427.2608757019043,150
True,200,3210.876703262329,150
True,200,3276.639699935913,150
True,200,3742.3312664031982,150
True,200,3203.4685611724854,150
True,200,3699.526309967041,150
True,200,3262.484073638916,150
True,200,3925.262928009033,150
True,200,3300.198554992676,150
True,200,3421.6535091400146,150
True,200,3134.2341899871826,150
True,200,3461.437225341797,150
True,200,3287.440299987793,150
True,200,3473.1650352478027,150
True,200,3163.5384559631348,150
True,200,3449.953556060791,150
True,200,3347.6035594940186,150
True,200,3454.164743423462,150
True,200,3276.867628097534,150
True,200,2807.486057281494,150
True,200,3754.1632652282715,150
True,200,3078.0177116394043,150
True,200,3647.9640007019043,150
True,200,3418.8849925994873,150
True,200,3237.560987472534,150
True,200,3271.3608741760254,150
True,200,3495.603561401367,150
True,200,3281.7046642303467,150
True,200,3445.4569816589355,150
True,200,3416.0497188568115,150
True,200,3463.70792388916,150
True,200,3199.542284011841,150
True,200,3472.7485179901123,150
True,200,3314.2595291137695,150
True,200,3451.86185836792,150
True,200,3184.892177581787,150
True,200,3424.6652126312256,150
True,200,3220.8290100097656,150
True,200,3471.1577892303467,150
True,200,3287.4741554260254,150
True,200,3458.3840370178223,150
True,200,3200.914144515991,150
True,200,3454.4286727905273,150
True,200,3221.999406814575,150
True,200,3482.4275970458984,150
True,200,3206.0649394989014,150
True,200,3434.882402420044,150
True,200,3220.86763381958,150
True,200,3470.1976776123047,150
True,200,3311.2456798553467,150
True,200,3470.590353012085,150
True,200,3208.1167697906494,150
True,200,2966.496706008911,150
True,200,3779.6313762664795,150
True,200,3145.0581550598145,150
True,200,3482.213258743286,150
True,200,3451.4286518096924,150
True,200,4781.606197357178,150
True,200,3739.4347190856934,150
True,200,3174.2687225341797,150
True,200,3297.269821166992,150
True,200,3207.7279090881348,150
True,200,3462.9061222076416,150
True,200,3329.6778202056885,150
True,200,2837.8586769104004,150
True,200,3707.50093460083,150
True,200,3180.4487705230713,150
True,200,3700.9263038635254,150
True,200,3353.896379470825,150
True,200,3203.1774520874023,150
True,200,3751.1801719665527,150
True,200,5547.299861907959,150
True,200,3250.4167556762695,150
True,200,3218.9011573791504,150
True,200,3427.459955215454,150
True,200,3284.055709838867,150
True,200,3461.885929107666,150
True,200,3240.0598526000977,150
True,200,3436.480760574341,150
True,200,3217.200517654419,150
True,200,3503.0434131622314,150
True,200,3407.912015914917,150
True,200,3380.8460235595703,150
True,200,5696.0484981536865,150
True,200,6911.709308624268,150
True,200,6887.081623077393,150
True,200,6892.593860626221,150
True,200,6883.496522903442,150
True,200,6939.998149871826,150
True,200,6890.434265136719,150
True,200,6839.885950088501,150
True,200,6884.7692012786865,150
True,200,6922.008991241455,150
True,200,7137.629508972168,150
True,200,6915.491342544556,150
True,200,6698.848247528076,150
True,200,6890.095949172974,150
True,200,6902.028322219849,150
True,200,6888.999462127686,150
True,200,6899.5361328125,150
True,200,6923.635005950928,150
True,200,6915.236949920654,150
True,200,6895.92432975769,150
True,200,7596.848964691162,150
True,200,7429.117918014526,150
True,200,6822.307109832764,150
True,200,7658.716678619385,150
True,200,7381.874561309814,150
True,200,6746.760845184326,150
True,200,6903.86438369751,150
True,200,6889.318227767944,150
True,200,6909.363746643066,150
True,200,6989.208459854126,150
True,200,6938.737392425537,150
True,200,6990.9021854400635,150
True,200,7036.160945892334,150
True,200,6881.633281707764,150
True,200,6880.894184112549,150
True,200,6925.824403762817,150
True,200,7166.587829589844,150
True,200,6932.985782623291,150
True,200,6667.762517929077,150
True,200,6871.775150299072,150
True,200,6899.299144744873,150
True,200,7042.086124420166,150
True,200,6915.451765060425,150
True,200,6786.085844039917,150
True,200,6889.497518539429,150
True,200,6892.913103103638,150
True,200,6971.136093139648,150
True,200,6897.278070449829,150
True,200,6850.79550743103,150
True,200,7123.156547546387,150
True,200,6916.534423828125,150
True,200,6698.078632354736,150
True,200,6879.886150360107,150
True,200,6896.8353271484375,150
True,200,6929.049491882324,150
True,200,6903.237581253052,150
True,200,6870.485782623291,150
True,200,6913.236141204834,150
True,200,6927.021026611328,150
True,200,6904.715538024902,150
True,200,6890.182971954346,150
True,200,6849.610090255737,150
True,200,6895.277976989746,150
True,200,7481.16135597229,150
True,200,7355.145454406738,150
True,200,6833.224773406982,150
True,200,7292.193174362183,150
True,200,7198.174715042114,150
True,200,6823.885679244995,150
True,200,5431.796073913574,61
True,200,5941.578149795532,150
True,200,7419.594764709473,150
True,200,6914.988279342651,150
True,200,6924.094676971436,150
True,200,6912.712097167969,150
True,200,6904.36053276062,150
True,200,6928.330659866333,150
True,200,6942.614793777466,150
True,200,6973.030567169189,150
True,200,6946.706295013428,150
True,200,6894.113779067993,150
True,200,6877.577781677246,150
True,200,6906.870603561401,150
True,200,6907.017707824707,150
True,200,6922.281265258789,150
True,200,6918.814659118652,150
True,200,6901.792049407959,150
True,200,6974.4696617126465,150
True,200,6929.078578948975,150
True,200,6889.935731887817,150
True,200,6897.806167602539,150
True,200,6880.802631378174,150
True,200,6884.860515594482,150
True,200,6890.281915664673,150
True,200,6907.83429145813,150
True,200,6905.840635299683,150
True,200,6934.68165397644,150
True,200,6891.123056411743,150
True,200,6882.958650588989,150
True,200,6873.716354370117,150
True,200,6867.468595504761,150
True,200,7074.466943740845,150
True,200,7076.261520385742,150
True,200,6919.518232345581,150
True,200,6881.782293319702,150
True,200,7302.651405334473,150
True,200,8261.676788330078,150
True,200,7804.420232772827,150
True,200,6913.209915161133,150
True,200,6914.32785987854,150
True,200,6860.056638717651,150
True,200,6917.471408843994,150
True,200,6939.781188964844,150
True,200,6893.965482711792,150
True,200,7054.331064224243,150
True,200,7092.502117156982,150
True,200,7409.876823425293,150
True,200,7924.674272537231,150
True,200,7465.86012840271,150
True,200,6893.657922744751,150
True,200,6850.7561683654785,150
True,200,6900.607109069824,150
True,200,6902.8613567352295,150
True,200,6952.512264251709,150
True,200,7023.853540420532,150
True,200,7111.324071884155,150
True,200,6857.227087020874,150
True,200,6712.3072147369385,150
True,200,6934.332847595215,150
True,200,6889.350175857544,150
True,200,6869.658946990967,150
True,200,6917.036294937134,150
True,200,5621.117353439331,71
True,200,5960.19434928894,150
True,200,7218.461513519287,150
True,200,6852.73551940918,150
True,200,6897.0160484313965,150
True,200,6891.598463058472,150
True,200,6983.880043029785,150
True,200,6873.930215835571,150
True,200,6808.823585510254,150
True,200,6930.255174636841,150
True,200,3430.9418201446533,150
True,200,7276.118755340576,150
True,200,3031.3687324523926,150
True,200,3652.899742126465,150
True,200,3400.5186557769775,150
True,200,3251.181125640869,150
True,200,3227.8850078582764,150
True,200,3432.915210723877,150
True,200,3316.178798675537,150
True,200,3451.4427185058594,150
True,200,3131.7272186279297,150
True,200,3468.113899230957,150
True,200,3334.3935012817383,150
True,200,3431.1318397521973,150
True,200,3209.1941833496094,150
True,200,3501.753807067871,150
True,200,3301.7470836639404,150
True,200,3453.1772136688232,150
True,200,3212.6431465148926,150
True,200,3392.397403717041,150
True,200,3230.6864261627197,150
True,200,3439.2030239105225,150
True,200,3216.1200046539307,150
True,200,3450.2041339874268,150
True,200,3282.240867614746,150
True,200,3439.6886825561523,150
True,200,3208.939552307129,150
True,200,3452.7926445007324,150
True,200,3431.514263153076,150
True,200,3476.569175720215,150
True,200,3172.455310821533,150
True,200,3475.407123565674,150
True,200,3174.346446990967,150
True,200,2937.9570484161377,150
True,200,3771.8663215637207,150
True,200,3172.666311264038,150
True,200,3555.3483963012695,150
True,200,3373.4588623046875,150
True,200,3374.3927478790283,150
True,200,3482.478380203247,150
True,200,4638.146638870239,150
True,200,3460.630416870117,150
True,200,3270.4360485076904,150
True,200,3455.831289291382,150
True,200,3240.3717041015625,150
True,200,3431.0097694396973,150
True,200,3333.0867290496826,150
True,200,3443.4244632720947,150
True,200,3269.8137760162354,150
True,200,2920.7286834716797,150
True,200,3703.2783031463623,150
True,200,3211.186408996582,150
True,200,3484.6715927124023,150
True,200,3268.634080886841,150
True,200,3410.309314727783,150
True,200,3280.1265716552734,150
True,200,3485.687494277954,150
True,200,3266.129732131958,150
True,200,3391.970157623291,150
True,200,3243.828058242798,150
True,200,3458.7316513061523,150
True,200,3221.301794052124,150
True,200,3453.1490802764893,150
True,200,3243.116617202759,150
True,200,3420.691728591919,150
True,200,3194.84543800354,150
True,200,3446.8555450439453,150
True,200,3282.9301357269287,150
True,200,3456.8355083465576,150
True,200,3204.30588722229,150
True,200,3783.0352783203125,150
True,200,3285.6647968292236,150
True,200,3473.0305671691895,150
True,200,3186.096668243408,150
True,200,3429.0261268615723,150
True,200,3245.422124862671,150
True,200,3461.1456394195557,150
True,200,3283.032178878784,150
True,200,2932.0952892303467,150
True,200,3779.6764373779297,150
True,200,3094.3965911865234,150
True,200,3513.188600540161,150
True,200,3325.576066970825,150
True,200,3373.181104660034,150
True,200,3293.8718795776367,150
True,200,3582.768440246582,150
True,200,3219.89107131958,150
True,200,4058.192014694214,150
True,200,3294.5804595947266,150
True,200,3999.769926071167,150
True,200,3439.9774074554443,150
True,200,3675.5728721618652,150
True,200,3249.9544620513916,150
True,200,3429.58402633667,150
True,200,3186.6469383239746,150
True,200,3489.178419113159,150
True,200,3289.3118858337402,150
True,200,2862.8485202789307,150
True,200,3964.904308319092,150
True,200,2943.5880184173584,150
True,200,3716.5255546569824,150
True,200,3328.8567066192627,150
True,200,3620.243549346924,150
True,200,3258.5506439208984,150
True,200,5068.904876708984,150
True,200,3481.1205863952637,150
True,200,3309.1635704040527,150
True,200,3789.036989212036,150
True,200,3238.736629486084,150
True,200,3460.845947265625,150
True,200,3472.184896469116,150
True,200,3459.244966506958,150
True,200,3163.527488708496,150
True,200,3449.932336807251,150
True,200,3358.6316108703613,150
True,200,3845.669984817505,150
True,200,3132.9076290130615,150
True,200,3376.181125640869,150
True,200,4131.988048553467,150
True,200,3232.632875442505,150
True,200,3605.2823066711426,150
True,200,3438.753604888916,150
True,200,3423.6807823181152,150
True,200,3160.383462905884,150
True,200,3680.570125579834,150
True,200,3460.207939147949,150
True,200,3204.5438289642334,150
True,200,3206.364154815674,150
True,200,3451.4517784118652,150
True,200,3221.7063903808594,150
True,200,3446.044445037842,150
True,200,3265.0225162506104,150
True,200,3471.45414352417,150
True,200,3244.506359100342,150
True,200,3418.7638759613037,150
True,200,3201.5793323516846,150
True,200,3454.3917179107666,150
True,200,3257.779359817505,150
True,200,3462.635040283203,150
True,200,3252.4335384368896,150
True,200,2860.5051040649414,150
True,200,3768.8708305358887,150
True,200,3081.1383724212646,150
True,200,3577.6946544647217,150
True,200,3428.3578395843506,150
True,200,3293.903350830078,150
True,200,3200.1750469207764,150
True,200,3437.509775161743,150
True,200,3317.402124404907,150
True,200,3480.825424194336,150
True,200,3223.4411239624023,150
True,200,3452.470302581787,150
True,200,3279.7622680664062,150
True,200,3636.176109313965,150
True,200,3378.9381980895996,150
True,200,3452.6968002319336,150
True,200,3203.462600708008,150
True,200,3231.2071323394775,150
True,200,3226.8118858337402,150
True,200,3496.8786239624023,150
True,200,3260.5953216552734,150
True,200,3576.4565467834473,150
True,200,3196.106195449829,150
True,200,3436.7377758026123,150
True,200,3295.2816486358643,150
True,200,3476.902961730957,150
True,200,3358.0870628356934,150
True,200,3569.316864013672,150
True,200,3402.2915363311768,150
True,200,3284.13462638855,150
True,200,3161.296606063843,150
True,200,3627.0251274108887,150
True,200,3231.688976287842,150
True,200,3255.1352977752686,150
True,200,3292.530298233032,150
True,200,2952.2078037261963,150
True,200,3864.1982078552246,150
True,200,3177.961587905884,150
True,200,3523.3402252197266,150
True,200,3284.1758728027344,150
True,200,3432.1250915527344,150
True,200,3297.9483604431152,150
True,200,3492.229461669922,150
True,200,3260.8704566955566,150
True,200,4365.29541015625,150
True,200,3227.4749279022217,150
True,200,3271.7642784118652,150
True,200,3285.5818271636963,150
True,200,3411.7958545684814,150
True,200,3234.8668575286865,150
True,200,3368.7565326690674,150
True,200,3272.0022201538086,150
True,200,3873.1613159179688,150
True,200,3207.3912620544434,150
True,200,3472.623586654663,150
True,200,3260.2179050445557,150
True,200,3446.153163909912,150
True,200,3423.9041805267334,150
True,200,3456.58540725708,150
True,200,3450.6995677948,150
True,200,3447.2501277923584,150
True,200,4114.504337310791,150
True,200,3523.212671279907,150
True,200,3286.1804962158203,150
True,200,3390.9385204315186,150
True,200,3236.400604248047,150
True,200,3434.12184715271,150
True,200,3222.454309463501,150
True,200,3484.52091217041,150
True,200,3265.488624572754,150
True,200,3669.0287590026855,150
True,200,3520.744800567627,150
True,200,3213.6917114257812,150
True,200,3598.475217819214,150
True,200,3290.053606033325,150
True,200,3761.986494064331,150
True,200,3257.800579071045,150
True,200,3657.4902534484863,150
True,200,3180.469751358032,150
True,200,3449.8329162597656,150
True,200,3351.818323135376,150
True,200,3480.6928634643555,150
True,200,3249.8779296875,150
True,200,3493.4873580932617,150
True,200,3211.87162399292,150
True,200,3822.370767593384,150
True,200,3249.4583129882812,150
True,200,3186.60044670105,150
True,200,3240.955352783203,150
True,200,3014.235258102417,150
True,200,3753.2520294189453,150
True,200,3427.802562713623,150
True,200,3259.9081993103027,150
True,200,3189.1322135925293,150
True,200,3482.7330112457275,150
True,200,3490.436315536499,150
True,200,3451.0421752929688,150
True,200,3159.550189971924,150
True,200,3679.9111366271973,150
True,200,3261.838436126709,150
True,200,3276.6847610473633,150
True,200,1765.5751705169678,62
True,200,3414.7634506225586,150
True,200,3979.8054695129395,150
True,200,3475.19588470459,150
True,200,3293.166160583496,150
True,200,3460.1643085479736,150
True,200,3266.923666000366,150
True,200,3681.2667846679688,150
True,200,3301.3339042663574,150
True,200,3503.8318634033203,150
True,200,3476.238965988159,150
True,200,3199.9237537384033,150
True,200,3148.811101913452,150
True,200,3479.8526763916016,150
True,200,3239.2683029174805,150
True,200,3046.9183921813965,150
True,200,3702.3513317108154,150
True,200,3205.7063579559326,150
True,200,3528.294324874878,150
True,200,3323.4307765960693,150
True,200,3367.206573486328,150
True,200,3827.2836208343506,150
True,200,4467.847108840942,150
True,200,3193.0673122406006,150
True,200,3152.9455184936523,150
True,200,3425.048351287842,150
True,200,3352.8904914855957,150
True,200,3446.4757442474365,150
True,200,3240.544557571411,150
True,200,3022.3922729492188,150
True,200,3672.1487045288086,150
True,200,3234.2770099639893,150
True,200,3540.6877994537354,150
True,200,3382.059097290039,150
True,200,3479.0635108947754,150
True,200,1632.2147846221924,64
True,200,3413.788080215454,150
True,200,3768.566131591797,150
True,200,3514.843463897705,150
True,200,3494.622230529785,150
True,200,3594.0136909484863,150
True,200,3219.0146446228027,150
True,200,3250.5242824554443,150
True,200,3617.7966594696045,150
True,200,3771.4600563049316,150
True,200,3378.9944648742676,150
True,200,3883.333921432495,150
True,200,3261.388063430786,150
True,200,3717.4763679504395,150
True,200,3509.413957595825,150
True,200,2844.932794570923,150
True,200,3793.0004596710205,150
True,200,3393.9807415008545,150
True,200,3281.602144241333,150
True,200,3209.667205810547,150
True,200,3436.664581298828,150
True,200,3270.442008972168,150
True,200,3460.409641265869,150
True,200,3235.124111175537,150
True,200,3664.048194885254,150
True,200,3253.614664077759,150
True,200,3642.8728103637695,150
True,200,3201.3416290283203,150
True,200,3400.5467891693115,150
True,200,3370.912790298462,150
True,200,3455.0700187683105,150
True,200,3201.9457817077637,150
True,200,3459.9506855010986,150
True,200,3202.4097442626953,150
True,200,3433.7916374206543,150
True,200,3450.962543487549,150
True,200,3449.864149093628,150
True,200,3231.3923835754395,150
True,200,3469.306707382202,150
True,200,3236.0360622406006,150
True,200,3460.9246253967285,150
True,200,3278.625249862671,150
True,200,3442.854642868042,150
True,200,3261.8823051452637,150
True,200,2961.376428604126,150
True,200,3699.1424560546875,150
True,200,3415.1737689971924,150
True,200,3240.6673431396484,150
True,200,3501.2712478637695,150
True,200,4699.409961700439,150
True,200,3466.8519496917725,150
True,200,3209.6571922302246,150
True,200,3462.5205993652344,150
True,200,3228.135347366333,150
True,200,3437.800645828247,150
True,200,3325.921058654785,150
True,200,2285.628318786621,64
True,200,2817.2779083251953,150
True,200,3700.878143310547,150
True,200,3474.0500450134277,150
True,200,3269.1566944122314,150
True,200,3446.4852809906006,150
True,200,3274.669647216797,150
True,200,3477.670669555664,150
True,200,3174.9792098999023,150
True,200,3433.321714401245,150
True,200,3310.8036518096924,150
True,200,3452.885389328003,150
True,200,3242.9394721984863,150
True,200,3730.637788772583,150
True,200,3220.484733581543,150
True,200,3442.2738552093506,150
True,200,3242.624521255493,150
True,200,3474.7660160064697,150
True,200,3309.7641468048096,150
True,200,2809.269666671753,150
True,200,3854.688882827759,150
